;Title;Link;Type;Year_Release;Duration;Country;Directors;Cast;Genres;Description;RatingAverage;Votes;Reviews
326;Chilling Adventures of Sabrina;https://www.filmaffinity.com/us/film725415.html;series;;;;;;;;;;
327;Hollywood;https://www.filmaffinity.com/us/film636712.html;series;;;;;;;;;;
328;House of Cards;https://www.filmaffinity.com/us/film706350.html;series;;;;;;;;;;
329;South Park;https://www.filmaffinity.com/us/film189667.html;series;;;;;;;;;;
330;Z Nation;https://www.filmaffinity.com/us/film742979.html;series;;;;;;;;;;
331;Woman in Charge;https://www.filmaffinity.com/us/film740258.html;series;;;;;;;;;;
332;Big Mouth;https://www.filmaffinity.com/us/film468442.html;series;;;;;;;;;;
333;Sense8;https://www.filmaffinity.com/us/film235499.html;series;;;;;;;;;;
334;When Calls the Heart;https://www.filmaffinity.com/us/film108556.html;series;;;;;;;;;;
335;Mr. Sunshine;https://www.filmaffinity.com/us/film322431.html;series;;;;;;;;;;
336;When the Camellia Blooms;https://www.filmaffinity.com/us/film766764.html;series;;;;;;;;;;
337;Crazy Ex-Girlfriend;https://www.filmaffinity.com/us/film950648.html;series;;;;;;;;;;
338;Descendants of the Sun;https://www.filmaffinity.com/es/film329466.html;series;;;;;;;;;;
339;My Love from the Star;https://www.filmaffinity.com/us/film354028.html;series;;;;;;;;;;
340;Reply 1988;https://www.filmaffinity.com/us/film728685.html;series;;;;;;;;;;
341;Love in the Moonlight;https://www.filmaffinity.com/us/film381624.html;series;;;;;;;;;;
342;Coffee Prince;https://www.filmaffinity.com/us/film823427.html;series;;;;;;;;;;
343;Control Z;https://www.filmaffinity.com/us/film119265.html;series;;;;;;;;;;
344;Greenhouse Academy;https://www.filmaffinity.com/us/film534716.html;series;;;;;;;;;;
345;Summertime;https://www.filmaffinity.com/us/film354017.html;series;;;;;;;;;;
346;Baby;https://www.filmaffinity.com/us/film541055.html;series;;;;;;;;;;
347;Blood & Water;https://www.filmaffinity.com/us/film494373.html;series;;;;;;;;;;
348;Love Alarm;https://www.filmaffinity.com/us/film943736.html;series;;;;;;;;;;
349;The Rain;https://www.filmaffinity.com/us/film515522.html;series;;;;;;;;;;
350;Boys Over Flowers;https://www.filmaffinity.com/us/film219474.html;series;;;;;;;;;;
351;The Society;https://www.filmaffinity.com/us/film249767.html;series;;;;;;;;;;
352;The Order;https://www.filmaffinity.com/us/film299957.html;series;;;;;;;;;;
353;Dance Academy;https://www.filmaffinity.com/us/film402563.html;series;;;;;;;;;;
354;Meteor Garden;https://www.filmaffinity.com/us/film369843.html;series;;;;;;;;;;
355;The A List;https://www.filmaffinity.com/us/film918117.html;series;;;;;;;;;;
356;3 %;https://www.filmaffinity.com/us/film735633.html;series;;;;;;;;;;
357;Club 57;https://www.filmaffinity.com/us/film516268.html;series;;;;;;;;;;
358;Scream;https://www.filmaffinity.com/us/film286333.html;series;;;;;;;;;;
359;Love 101;https://www.filmaffinity.com/us/film126739.html;series;;;;;;;;;;
360;Trinkets;https://www.filmaffinity.com/us/film586098.html;series;;;;;;;;;;
361;Skins;https://www.filmaffinity.com/us/film556666.html;series;;;;;;;;;;
362;Pretty Little Liars;https://www.filmaffinity.com/us/film674963.html;series;;;;;;;;;;
363;Luna Nera;https://www.filmaffinity.com/us/film812149.html;series;;;;;;;;;;
364;Good Morning Call;https://www.filmaffinity.com/us/film661739.html;series;;;;;;;;;;
365;Everything Sucks!;https://www.filmaffinity.com/us/film948280.html;series;;;;;;;;;;
366;Quicksand;https://www.filmaffinity.com/us/film294756.html;series;;;;;;;;;;
367;The Unremarkable Juanquini;https://www.filmaffinity.com/us/film951448.html;series;;;;;;;;;;
368;Degrassi: Next Class;https://www.filmaffinity.com/us/film409270.html;series;;;;;;;;;;
369;The Politician;https://www.filmaffinity.com/us/film379997.html;series;;;;;;;;;;
370;Derry Girls;https://www.filmaffinity.com/us/film920710.html;series;;;;;;;;;;
371;Wolfblood;https://www.filmaffinity.com/us/film156800.html;series;;;;;;;;;;
372;Vampires;https://www.filmaffinity.com/us/film177390.html;series;;;;;;;;;;
373;The Prince of Tennis ~ Match! Tennis Juniors ~;https://www.filmaffinity.com/us/film329845.html;series;;;;;;;;;;
374;October Faction;https://www.filmaffinity.com/us/film405663.html;series;;;;;;;;;;
375;Haters Back Off;https://www.filmaffinity.com/us/film920893.html;series;;;;;;;;;;
376;We Are the Wave;https://www.filmaffinity.com/us/film529826.html;series;;;;;;;;;;
377;Between;https://www.filmaffinity.com/us/film110263.html;series;;;;;;;;;;
378;Mortel;https://www.filmaffinity.com/us/film517263.html;series;;;;;;;;;;
379;Sintonia;https://www.filmaffinity.com/us/film812084.html;series;;;;;;;;;;
380;Chambers;https://www.filmaffinity.com/us/film717975.html;series;;;;;;;;;;
381;Beyond Stranger Things;https://www.filmaffinity.com/us/film585930.html;series;;;;;;;;;;
382;Switched;https://www.filmaffinity.com/us/film661092.html;series;;;;;;;;;;
383;Superstition;https://www.filmaffinity.com/us/film255064.html;series;;;;;;;;;;
384;Cheer;https://www.filmaffinity.com/us/film700238.html;series;;;;;;;;;;
385;March Comes in Like a Lion;https://www.filmaffinity.com/us/film753545.html;series;;;;;;;;;;
386;Kiss Me First;https://www.filmaffinity.com/us/film440216.html;series;;;;;;;;;;
387;The Stranded;https://www.filmaffinity.com/us/film705194.html;series;;;;;;;;;;
388;Black Mirror;https://www.filmaffinity.com/us/film474075.html;series;;;;;;;;;;
389;The Queen and the Conqueror;https://www.filmaffinity.com/us/film256850.html;series;;;;;;;;;;
390;Caliphate;https://www.filmaffinity.com/us/film872478.html;series;;;;;;;;;;
391;Into the Night;https://www.filmaffinity.com/es/film901315.html;series;;;;;;;;;;
392;La Esclava Blanca;https://www.filmaffinity.com/es/film488941.html;series;;;;;;;;;;
393;My Little Pony: Friendship Is Magic;https://www.filmaffinity.com/es/film849216.html;series;;;;;;;;;;
394;LEGO Ninjago: Masters of Spinjitzu;https://www.filmaffinity.com/es/film483982.html;series;;;;;;;;;;
396;44 Cats;https://www.filmaffinity.com/us/film227456.html;series;;;;;;;;;;
397;Pocoyo;https://www.filmaffinity.com/us/film395563.html;series;;;;;;;;;;
398;Gormiti;https://www.filmaffinity.com/es/film914184.html;series;;;;;;;;;;
400;PJ Masks;https://www.filmaffinity.com/es/film108217.html;series;;;;;;;;;;
401;Marcus Level;https://www.filmaffinity.com/es/film886272.html;series;;;;;;;;;;
402;Winx Club;https://www.filmaffinity.com/es/film674874.html;series;;;;;;;;;;
403;DC Super Hero Girls;https://www.filmaffinity.com/es/film913213.html;series;;;;;;;;;;
404;Chip and Potato;https://www.filmaffinity.com/us/film976705.html;series;;;;;;;;;;
405;Super Wings;https://www.filmaffinity.com/es/film472532.html;series;;;;;;;;;;
406;Once Upon a Time... Life;https://www.filmaffinity.com/us/film974286.html;series;;;;;;;;;;
407;Mia and Me;https://www.filmaffinity.com/es/film399613.html;series;;;;;;;;;;
408;Sherlock Yack – Zoo Detective;https://www.filmaffinity.com/es/film121857.html;series;;;;;;;;;;
409;Octonauts;https://www.filmaffinity.com/us/film813543.html;series;;;;;;;;;;
411;Spirit Riding Free;https://www.filmaffinity.com/us/film228841.html;series;;;;;;;;;;
412;Young Justice;https://www.filmaffinity.com/es/film772178.html;series;;;;;;;;;;
414;Little Baby Bum: Nursery Rhyme Friends;https://www.filmaffinity.com/us/film830776.html;series;;;;;;;;;;
415;Robot Trains;https://www.filmaffinity.com/es/film167911.html;series;;;;;;;;;;
416;The Hollow;https://www.filmaffinity.com/es/film807110.html;series;;;;;;;;;;
417;Wakfu;https://www.filmaffinity.com/us/film494561.html;series;;;;;;;;;;
418;Super Monsters;https://www.filmaffinity.com/us/film177512.html;series;;;;;;;;;;
420;The Last Kids on Earth;https://www.filmaffinity.com/us/film370705.html;series;;;;;;;;;;
422;The Adventures of Puss in Boots;https://www.filmaffinity.com/us/film339874.html;series;;;;;;;;;;
424;Daniel Tiger's Neighbourhood;https://www.filmaffinity.com/es/film377417.html;series;;;;;;;;;;
425;Pucca: Love Recipe;https://www.filmaffinity.com/es/film910267.html;series;;;;;;;;;;
426;Hotel Transylvania;https://www.filmaffinity.com/es/film744102.html;series;;;;;;;;;;
427;Ever After High;https://www.filmaffinity.com/es/film519962.html;series;;;;;;;;;;
429;Fireman Sam;https://www.filmaffinity.com/cl/film519620.html;series;;;;;;;;;;
430;Dinotrux;https://www.filmaffinity.com/es/film316391.html;series;;;;;;;;;;
431;Word Party;https://www.filmaffinity.com/es/film443074.html;series;;;;;;;;;;
432;Steven Universe;https://www.filmaffinity.com/us/film752054.html;series;;;;;;;;;;
433;The Worst Witch;https://www.filmaffinity.com/us/film750638.html;series;;;;;;;;;;
434;Project Mc²;https://www.filmaffinity.com/es/film985637.html;series;;;;;;;;;;
435;Beyblade Burst;https://www.filmaffinity.com/es/film960262.html;series;;;;;;;;;;
436;Yu-Gi-Oh!;https://www.filmaffinity.com/es/film917165.html;series;;;;;;;;;;
437;Yo-Kai Watch;https://www.filmaffinity.com/es/film912325.html;series;;;;;;;;;;
438;Creeped Out;https://www.filmaffinity.com/us/film249173.html;series;;;;;;;;;;
439;Dinosaur King;https://www.filmaffinity.com/cr/film909524.html;series;;;;;;;;;;
440;Sonic X;https://www.filmaffinity.com/es/film452923.html;series;;;;;;;;;;
441;Reality Z;https://www.filmaffinity.com/es/film890985.html;series;;;;;;;;;;
442;Barbie Dreamhouse Adventures: Go Team Roberts;https://www.filmaffinity.com/us/film177836.html;series;;;;;;;;;;
443;The Haunting of Hill House;https://www.filmaffinity.com/es/film419483.html;series;;;;;;;;;;
444;Van Helsing;https://www.filmaffinity.com/us/film645972.html;series;;;;;;;;;;
446;Glitch;https://www.filmaffinity.com/us/film405318.html;series;;;;;;;;;;
447;Marianne;https://www.filmaffinity.com/es/film860949.html;series;;;;;;;;;;
448;Bitten;https://www.filmaffinity.com/us/film414203.html;series;;;;;;;;;;
449;Dracula;https://www.filmaffinity.com/es/film932059.html;series;;;;;;;;;;
450;Prank Encounters;https://www.filmaffinity.com/us/film382326.html;series;;;;;;;;;;
451;Santa Clarita Diet;https://www.filmaffinity.com/es/film850284.html;series;;;;;;;;;;
452;Ash vs. Evil Dead;https://www.filmaffinity.com/es/film101696.html;series;;;;;;;;;;
453;Wynonna Earp;https://www.filmaffinity.com/es/film619365.html;series;;;;;;;;;;
454;The Mist;https://www.filmaffinity.com/es/film133932.html;series;;;;;;;;;;
455;Hemlock Grove;https://www.filmaffinity.com/es/film190109.html;series;;;;;;;;;;
456;Haunted;https://www.filmaffinity.com/us/film360594.html;series;;;;;;;;;;
457;From Dusk Till Dawn;https://www.filmaffinity.com/us/film830168.html;series;;;;;;;;;;
458;Ghost Wars;https://www.filmaffinity.com/es/film281959.html;series;;;;;;;;;;
459;Nightflyers;https://www.filmaffinity.com/us/film448330.html;series;;;;;;;;;;
460;Diablero;https://www.filmaffinity.com/us/film935404.html;series;;;;;;;;;;
461;Immortals;https://www.filmaffinity.com/es/film958444.html;series;;;;;;;;;;
462;Bloodride;https://www.filmaffinity.com/us/film882232.html;series;;;;;;;;;;
463;When They Cry;https://www.filmaffinity.com/us/film223430.html;series;;;;;;;;;;
466;Kabaneri of the Iron Fortress: The Battle of Unato;https://www.filmaffinity.com/us/film681001.html;series;;;;;;;;;;
467;Typewriter;https://www.filmaffinity.com/us/film670909.html;series;;;;;;;;;;
468;GHOUL;https://www.filmaffinity.com/es/film131870.html;series;;;;;;;;;;
469;Crazyhead;https://www.filmaffinity.com/es/film671939.html;series;;;;;;;;;;
470;Spectros;https://www.filmaffinity.com/us/film835197.html;series;;;;;;;;;;
471;The Kirlian Frequency;https://www.filmaffinity.com/es/film920458.html;series;;;;;;;;;;
472;Strangers From Hell;https://www.filmaffinity.com/es/film799971.html;series;;;;;;;;;;
473;Bring It On, Ghost;https://www.filmaffinity.com/es/film602721.html;series;;;;;;;;;;
474;Until Dawn;https://www.filmaffinity.com/es/film515740.html;series;;;;;;;;;;
475;Orphan Black;https://www.filmaffinity.com/es/film438583.html;series;;;;;;;;;;
476;Salvation;https://www.filmaffinity.com/us/film669856.html;series;;;;;;;;;;
477;Messiah;https://www.filmaffinity.com/us/film588326.html;series;;;;;;;;;;
478;Line of Duty;https://www.filmaffinity.com/es/film661747.html;series;;;;;;;;;;
479;The OA;https://www.filmaffinity.com/es/film778992.html;series;;;;;;;;;;
480;Black Spot;https://www.filmaffinity.com/us/film562622.html;series;;;;;;;;;;
481;The Forest;https://www.filmaffinity.com/us/film883291.html;series;;;;;;;;;;
482;The Assassination of Gianni Versace;https://www.filmaffinity.com/es/film767935.html;series;;;;;;;;;;
483;The Spy;https://www.filmaffinity.com/us/film394025.html;series;;;;;;;;;;
484;Deadwind;https://www.filmaffinity.com/es/film645118.html;series;;;;;;;;;;
485;WHAT / IF;https://www.filmaffinity.com/us/film143382.html;series;;;;;;;;;;
486;Bloodline;https://www.filmaffinity.com/us/film188644.html;series;;;;;;;;;;
487;Inhuman Resources;https://www.filmaffinity.com/us/film844443.html;series;;;;;;;;;;
488;Doctor Foster;https://www.filmaffinity.com/es/film346757.html;series;;;;;;;;;;
489;Safe;https://www.filmaffinity.com/us/film306255.html;series;;;;;;;;;;
490;Memories of the Alhambra;https://www.filmaffinity.com/us/film603464.html;series;;;;;;;;;;
491;La Mante;https://www.filmaffinity.com/us/film751056.html;series;;;;;;;;;;
492;Criminal: Spain;https://www.filmaffinity.com/us/film191426.html;series;;;;;;;;;;
493;Vagabond;https://www.filmaffinity.com/es/film800403.html;series;;;;;;;;;;
494;Fugitiva;https://www.filmaffinity.com/us/film310433.html;series;;;;;;;;;;
495;No Good Nick;https://www.filmaffinity.com/us/film711307.html;series;;;;;;;;;;
496;The Kominsky Method;https://www.filmaffinity.com/us/film813870.html;series;;;;;;;;;;
497;That '70s Show;https://www.filmaffinity.com/es/film587109.html;series;;;;;;;;;;
498;Richie Rich;https://www.filmaffinity.com/us/film786577.html;series;;;;;;;;;;
499;Team Kaylie;https://www.filmaffinity.com/us/film987168.html;series;;;;;;;;;;
500;Family Reunion;https://www.filmaffinity.com/us/film578104.html;series;;;;;;;;;;
501;The IT Crowd;https://www.filmaffinity.com/es/film748838.html;series;;;;;;;;;;
502;Millennials;https://www.filmaffinity.com/us/film806312.html;series;;;;;;;;;;
503;Some Assembly Required;https://www.filmaffinity.com/es/film893965.html;series;;;;;;;;;;
504;Unbreakable Kimmy Schmidt;https://www.filmaffinity.com/es/film356365.html;series;;;;;;;;;;
505;Arrested Development;https://www.filmaffinity.com/us/film265138.html;series;;;;;;;;;;
506;The Ranch;https://www.filmaffinity.com/es/film923528.html;series;;;;;;;;;;
507;The Thundermans;https://www.filmaffinity.com/us/film278942.html;series;;;;;;;;;;
508;The Expanding Universe of Ashley Garcia;https://www.filmaffinity.com/es/film747833.html;series;;;;;;;;;;
509;Disjointed;https://www.filmaffinity.com/es/film766952.html;series;;;;;;;;;;
510;Trailer Park Boys;https://www.filmaffinity.com/es/film364808.html;series;;;;;;;;;;
511;One Day at a Time;https://www.filmaffinity.com/es/film734390.html;series;;;;;;;;;;
512;Mr. Iglesias;https://www.filmaffinity.com/us/film301581.html;series;;;;;;;;;;
513;Prince of Peoria;https://www.filmaffinity.com/us/film966699.html;series;;;;;;;;;;
514;Master of None;https://www.filmaffinity.com/es/film331483.html;series;;;;;;;;;;
515;Lovesick;https://www.filmaffinity.com/us/film936459.html;series;;;;;;;;;;
516;Marlon;https://www.filmaffinity.com/es/film188303.html;series;;;;;;;;;;
517;Crashing;https://www.filmaffinity.com/us/film522688.html;series;;;;;;;;;;
518;Norsemen;https://www.filmaffinity.com/us/film504024.html;series;;;;;;;;;;
519;Sick Note;https://www.filmaffinity.com/us/film676553.html;series;;;;;;;;;;
520;A Family Reunion Christmas;https://www.filmaffinity.com/es/film840478.html;series;;;;;;;;;;
521;Derek;https://www.filmaffinity.com/us/film320244.html;series;;;;;;;;;;
522;Brews Brothers;https://www.filmaffinity.com/es/film471569.html;series;;;;;;;;;;
523;Great News;https://www.filmaffinity.com/es/film703064.html;series;;;;;;;;;;
524;All About the Washingtons;https://www.filmaffinity.com/es/film496642.html;series;;;;;;;;;;
525;Champions;https://www.filmaffinity.com/es/film312208.html;series;;;;;;;;;;
526;Merry Happy Whatever;https://www.filmaffinity.com/us/film265121.html;series;;;;;;;;;;
527;White Gold;https://www.filmaffinity.com/es/film552816.html;series;;;;;;;;;;
528;Real Rob;https://www.filmaffinity.com/es/film300643.html;series;;;;;;;;;;
529;Psiconautas;https://www.filmaffinity.com/es/film601020.html;series;;;;;;;;;;
530;The Sound of Your Heart;https://www.filmaffinity.com/ar/film297481.html;series;;;;;;;;;;
532;Cuckoo;https://www.filmaffinity.com/es/film770328.html;series;;;;;;;;;;
533;Still Game;https://www.filmaffinity.com/es/film117297.html;series;;;;;;;;;;
534;BoJack Horseman Christmas Special: Sabrina's Christmas Wish;https://www.filmaffinity.com/us/film707087.html;series;;;;;;;;;;
535;Toon;https://www.filmaffinity.com/es/film850860.html;series;;;;;;;;;;
536;Samantha!;https://www.filmaffinity.com/es/film742799.html;series;;;;;;;;;;
537;The Sound of Your Heart: Reboot;https://www.filmaffinity.com/ec/film556816.html;series;;;;;;;;;;
540;YG Future Strategy Office;https://www.filmaffinity.com/es/film471258.html;series;;;;;;;;;;
541;Lady Dynamite;https://www.filmaffinity.com/es/film505760.html;series;;;;;;;;;;
542;Brown Nation;https://www.filmaffinity.com/es/film940075.html;series;;;;;;;;;;
543;Good Witch;https://www.filmaffinity.com/es/film998239.html;series;;;;;;;;;;
544;My Holo Love;https://www.filmaffinity.com/es/film437319.html;series;;;;;;;;;;
545;Black Mirror: Bandersnatch;https://www.filmaffinity.com/us/film479822.html;series;;;;;;;;;;
546;Mars;https://www.filmaffinity.com/us/film447524.html;series;;;;;;;;;;
547;Abyss;https://www.filmaffinity.com/us/film295883.html;series;;;;;;;;;;
548;A Korean Odyssey;https://www.filmaffinity.com/us/film658790.html;series;;;;;;;;;;
